0.000000000000000000e+00 7.469116999999999727e-04 7.464060999999999483e-04 7.464060999999999483e-04 7.448917999999999685e-04 7.469116999999999727e-04 7.469116999999999727e-04 7.464060999999999483e-04 7.469116999999999727e-04 7.464060999999999483e-04 7.469116999999999727e-04 7.464060999999999483e-04 7.459014000000000139e-04 7.464060999999999483e-04 7.459014000000000139e-04 7.489371000000000092e-04 7.464060999999999483e-04
7.812500000000000000e+00 5.085006999999999678e-04 5.081569000000000407e-04 5.081569000000000407e-04 5.071259999999999961e-04 5.081569000000000407e-04 5.085006999999999678e-04 5.081569000000000407e-04 5.085006999999999678e-04 5.081569000000000407e-04 5.081569000000000407e-04 5.081569000000000407e-04 5.078129000000000453e-04 5.081569000000000407e-04 5.078129000000000453e-04 5.095343999999999915e-04 5.081569000000000407e-04
1.562500000000000000e+01 1.471398999999999971e-04 1.470401999999999885e-04 1.470401999999999885e-04 1.467418999999999917e-04 1.470401999999999885e-04 1.471398999999999971e-04 1.470401999999999885e-04 1.471398999999999971e-04 1.469406999999999940e-04 1.470401999999999885e-04 1.470401999999999885e-04 1.468414000000000134e-04 1.470401999999999885e-04 1.469406999999999940e-04 1.475387000000000042e-04 1.470401999999999885e-04
2.343750000000000000e+01 1.216247999999999947e-05 1.214600999999999927e-05 1.215424000000000071e-05 1.216247999999999947e-05 1.215424000000000071e-05 1.216247999999999947e-05 1.213779999999999922e-05 1.215424000000000071e-05 1.213779999999999922e-05 1.214600999999999927e-05 1.215424000000000071e-05 1.212137000000000013e-05 1.215424000000000071e-05 1.215424000000000071e-05 1.221195999999999988e-05 1.215424000000000071e-05
3.125000000000000000e+01 3.590690000000000239e-07 1.749754000000000118e-07 1.396636999999999961e-07 5.873506000000000343e-07 9.651018999999999634e-08 2.058405000000000094e-07 1.691524000000000000e-07 8.310073999999999401e-08 5.806306999999999769e-07 1.419510999999999905e-07 9.235596999999999370e-08 3.649499999999999956e-07 1.208293999999999980e-07 2.054229999999999992e-07 3.426839999999999999e-07 8.880030000000000405e-08
3.906250000000000000e+01 3.196055000000000226e-07 1.094593000000000040e-07 1.395692000000000081e-07 4.290355000000000171e-07 7.672128999999999574e-08 2.839020999999999889e-07 1.969801999999999919e-07 5.785335000000000102e-08 5.735991000000000187e-07 1.138421000000000000e-07 9.248105999999999869e-08 3.360226000000000221e-07 1.153937999999999966e-07 2.222029999999999946e-07 3.001060000000000007e-07 1.047475999999999976e-07
4.687500000000000000e+01 3.561642000000000229e-07 9.355142999999999982e-08 1.143055000000000040e-07 4.147578000000000030e-07 9.241850000000000134e-08 2.740830000000000065e-07 2.384093999999999961e-07 6.997376000000000467e-08 5.511425999999999525e-07 9.336164000000000352e-08 1.055305000000000065e-07 3.578558000000000140e-07 1.108011000000000061e-07 2.542440999999999757e-07 2.819870000000000223e-07 1.384399999999999876e-07
5.468750000000000000e+01 4.895739999999999606e-07 1.023643999999999978e-07 8.790323000000000355e-08 3.883998000000000260e-07 8.868014000000000227e-08 2.044518999999999913e-07 2.198094000000000016e-07 9.729735000000000006e-08 5.105577000000000084e-07 8.170628999999999703e-08 1.069689000000000044e-07 3.829177000000000116e-07 1.143055000000000040e-07 2.253842000000000125e-07 2.980813999999999761e-07 1.205842999999999927e-07
6.250000000000000000e+01 4.969192000000000415e-07 1.098304000000000065e-07 8.332604000000000066e-08 3.093879999999999908e-07 9.775947000000000631e-08 2.123506999999999905e-07 2.072385000000000064e-07 1.029201999999999954e-07 4.375406999999999840e-07 6.687117999999999489e-08 1.173632000000000010e-07 3.117002999999999949e-07 1.041818999999999940e-07 1.895246999999999951e-07 2.875771000000000003e-07 9.547059999999999993e-08
7.031250000000000000e+01 4.284551000000000260e-07 1.140735999999999978e-07 7.517900000000000105e-08 2.462827999999999983e-07 1.052451000000000058e-07 2.429710999999999779e-07 2.032100999999999966e-07 1.069689000000000044e-07 4.411094000000000046e-07 8.868014000000000227e-08 1.031294999999999971e-07 2.781951000000000027e-07 1.013302999999999978e-07 1.640776000000000001e-07 2.457831999999999823e-07 8.440462000000000502e-08
