3.828125000000000000e+02 5.580153999999999630e-09
3.906250000000000000e+02 5.041387000000000388e-09
3.984375000000000000e+02 6.445592000000000090e-09
4.062500000000000000e+02 7.541625000000000207e-09
4.140625000000000000e+02 6.218450000000000173e-09
4.218750000000000000e+02 5.497671000000000009e-09
4.296875000000000000e+02 6.991007000000000114e-09
4.375000000000000000e+02 6.432516000000000000e-09
4.453125000000000000e+02 4.282546999999999728e-09
4.531250000000000000e+02 3.500238999999999994e-09
4.609375000000000000e+02 3.222796000000000045e-09
4.687500000000000000e+02 3.903260999999999928e-09
4.765625000000000000e+02 5.358061999999999814e-09
4.843750000000000000e+02 4.980334000000000351e-09
4.921875000000000000e+02 4.227820999999999891e-09
5.000000000000000000e+02 4.601119000000000022e-09
5.078125000000000000e+02 4.682812000000000104e-09
5.156250000000000000e+02 5.542509999999999713e-09
5.234375000000000000e+02 5.744961000000000299e-09
5.312500000000000000e+02 5.471682999999999995e-09
5.390625000000000000e+02 6.247985000000000112e-09
5.468750000000000000e+02 5.614253000000000258e-09
5.546875000000000000e+02 5.031158999999999914e-09
5.625000000000000000e+02 4.352687999999999973e-09
5.703125000000000000e+02 4.018541999999999873e-09
5.781250000000000000e+02 3.395226999999999943e-09
5.859375000000000000e+02 3.740307000000000162e-09
5.937500000000000000e+02 4.216389999999999747e-09
6.015625000000000000e+02 4.514733999999999808e-09
6.093750000000000000e+02 4.403064999999999829e-09
6.171875000000000000e+02 4.021263000000000365e-09
6.250000000000000000e+02 5.148292999999999936e-09
6.328125000000000000e+02 7.071919999999999708e-09
6.406250000000000000e+02 8.080723999999999402e-09
6.484375000000000000e+02 7.785413999999999519e-09
6.562500000000000000e+02 7.168310999999999939e-09
6.640625000000000000e+02 6.109965999999999702e-09
6.718750000000000000e+02 4.857148999999999602e-09
6.796875000000000000e+02 5.190282000000000213e-09
6.875000000000000000e+02 5.289592000000000359e-09
6.953125000000000000e+02 4.545397999999999817e-09
7.031250000000000000e+02 4.245026999999999635e-09
7.109375000000000000e+02 4.463079000000000362e-09
7.187500000000000000e+02 4.756289000000000014e-09
7.265625000000000000e+02 4.737010999999999866e-09
7.343750000000000000e+02 4.435972000000000158e-09
7.421875000000000000e+02 5.190282000000000213e-09
7.500000000000000000e+02 5.031158999999999914e-09
7.578125000000000000e+02 5.300345000000000270e-09
7.656250000000000000e+02 5.942727999999999995e-09
7.734375000000000000e+02 6.311747000000000124e-09
7.812500000000000000e+02 6.717307999999999609e-09
7.890625000000000000e+02 6.376160000000000034e-09
7.968750000000000000e+02 5.625665000000000136e-09
8.046875000000000000e+02 4.227820999999999891e-09
8.125000000000000000e+02 4.626103000000000108e-09
8.203125000000000000e+02 6.316021000000000186e-09
8.281250000000000000e+02 8.693597999999999203e-09
8.359375000000000000e+02 9.239688000000000157e-09
8.437500000000000000e+02 6.354615999999999679e-09
8.515625000000000000e+02 4.227820999999999891e-09
8.593750000000000000e+02 4.403064999999999829e-09
8.671875000000000000e+02 4.128834999999999629e-09
8.750000000000000000e+02 4.179448999999999760e-09
8.828125000000000000e+02 5.858849999999999884e-09
8.906250000000000000e+02 6.901670000000000218e-09
8.984375000000000000e+02 5.207878000000000201e-09
9.062500000000000000e+02 3.798994000000000375e-09
9.140625000000000000e+02 4.594894000000000077e-09
9.218750000000000000e+02 5.772247999999999980e-09
9.296875000000000000e+02 6.147301999999999872e-09
9.375000000000000000e+02 6.003374999999999651e-09
9.453125000000000000e+02 5.663875000000000151e-09
9.531250000000000000e+02 4.648074000000000094e-09
9.609375000000000000e+02 4.329181000000000045e-09
9.687500000000000000e+02 5.089389000000000032e-09
9.765625000000000000e+02 5.148292999999999936e-09
9.843750000000000000e+02 6.290420999999999778e-09
9.921875000000000000e+02 6.163970000000000170e-09
1.000000000000000000e+03 5.717803999999999873e-09
1.007812500000000000e+03 5.729428000000000328e-09
1.015625000000000000e+03 4.883523000000000239e-09
1.023437500000000000e+03 3.331482999999999879e-09
1.031250000000000000e+03 2.603939000000000100e-09
1.039062500000000000e+03 3.647792999999999999e-09
1.046875000000000000e+03 5.987141999999999879e-09
1.054687500000000000e+03 6.831948999999999855e-09
1.062500000000000000e+03 5.542509999999999713e-09
1.070312500000000000e+03 4.131631000000000040e-09
1.078125000000000000e+03 3.240295000000000131e-09
1.085937500000000000e+03 4.520849999999999748e-09
1.093750000000000000e+03 5.253907999999999886e-09
1.101562500000000000e+03 5.553776000000000199e-09
1.109375000000000000e+03 5.760536999999999915e-09
1.117187500000000000e+03 5.123956000000000126e-09
1.125000000000000000e+03 4.682812000000000104e-09
1.132812500000000000e+03 4.526975000000000076e-09
1.140625000000000000e+03 4.352687999999999973e-09
1.148437500000000000e+03 3.905904000000000371e-09
1.156250000000000000e+03 4.502526000000000133e-09
1.164062500000000000e+03 6.101700000000000136e-09
1.171875000000000000e+03 6.290420999999999778e-09
1.179687500000000000e+03 4.148444999999999730e-09
1.187500000000000000e+03 3.584154999999999810e-09
1.195312500000000000e+03 5.190282000000000213e-09
1.203125000000000000e+03 5.358061999999999814e-09
1.210937500000000000e+03 4.698688999999999717e-09
1.218750000000000000e+03 4.997219000000000339e-09
1.226562500000000000e+03 5.278862000000000335e-09
1.234375000000000000e+03 5.531265999999999622e-09
1.242187500000000000e+03 5.257466000000000009e-09
1.250000000000000000e+03 5.614253000000000258e-09
1.257812500000000000e+03 6.546726999999999658e-09
1.265625000000000000e+03 7.295584999999999679e-09
1.273437500000000000e+03 6.586732000000000287e-09
1.281250000000000000e+03 5.020952999999999836e-09
1.289062500000000000e+03 5.037975999999999974e-09
1.296875000000000000e+03 5.372589000000000047e-09
1.304687500000000000e+03 5.803590000000000222e-09
1.312500000000000000e+03 4.791835999999999830e-09
1.320312500000000000e+03 3.502608999999999852e-09
1.328125000000000000e+03 4.056805000000000241e-09
1.335937500000000000e+03 4.420984000000000209e-09
1.343750000000000000e+03 4.626103000000000108e-09
1.351562500000000000e+03 5.398105999999999640e-09
1.359375000000000000e+03 7.038489999999999752e-09
1.367187500000000000e+03 7.445251999999999924e-09
1.375000000000000000e+03 6.143141999999999754e-09
1.382812500000000000e+03 3.994135000000000084e-09
1.390625000000000000e+03 4.128834999999999629e-09
1.398437500000000000e+03 4.651222000000000216e-09
1.406250000000000000e+03 4.067805000000000306e-09
1.414062500000000000e+03 3.840362999999999883e-09
1.421875000000000000e+03 4.070558999999999736e-09
1.429687500000000000e+03 4.335046000000000211e-09
1.437500000000000000e+03 3.755529000000000257e-09
1.445312500000000000e+03 3.837764000000000232e-09
1.453125000000000000e+03 6.072856999999999929e-09
1.460937500000000000e+03 6.915700000000000014e-09
1.468750000000000000e+03 6.085200999999999943e-09
1.476562500000000000e+03 6.252215999999999702e-09
1.484375000000000000e+03 6.995741000000000399e-09
1.492187500000000000e+03 5.737189000000000215e-09
1.500000000000000000e+03 4.349741999999999722e-09
1.507812500000000000e+03 4.893449999999999888e-09
1.515625000000000000e+03 5.314716000000000406e-09
1.523437500000000000e+03 5.527523000000000083e-09
1.531250000000000000e+03 6.762931999999999740e-09
1.539062500000000000e+03 6.555595000000000046e-09
1.546875000000000000e+03 5.791817000000000246e-09
1.554687500000000000e+03 5.991196000000000122e-09
1.562500000000000000e+03 6.445592000000000090e-09
1.570312500000000000e+03 6.915700000000000014e-09
1.578125000000000000e+03 7.511057000000000194e-09
1.585937500000000000e+03 6.239531999999999666e-09
1.593750000000000000e+03 5.467981000000000290e-09
1.601562500000000000e+03 5.296759000000000320e-09
1.609375000000000000e+03 5.791817000000000246e-09
1.617187500000000000e+03 5.531265999999999622e-09
1.625000000000000000e+03 5.261025999999999943e-09
1.632812500000000000e+03 5.303934000000000350e-09
1.640625000000000000e+03 5.606658000000000348e-09
1.648437500000000000e+03 4.579369000000000174e-09
1.656250000000000000e+03 3.158009999999999934e-09
1.664062500000000000e+03 2.664562999999999870e-09
1.671875000000000000e+03 3.340515000000000019e-09
1.679687500000000000e+03 4.886829000000000269e-09
1.687500000000000000e+03 5.591496999999999846e-09
1.695312500000000000e+03 5.289592000000000359e-09
1.703125000000000000e+03 5.398105999999999640e-09
1.710937500000000000e+03 5.289592000000000359e-09
1.718750000000000000e+03 4.997219000000000339e-09
1.726562500000000000e+03 4.622971999999999615e-09
1.734375000000000000e+03 3.715074000000000110e-09
1.742187500000000000e+03 3.988730999999999634e-09
1.750000000000000000e+03 5.318314000000000046e-09
1.757812500000000000e+03 4.811336999999999926e-09
1.765625000000000000e+03 3.853382000000000001e-09
1.773437500000000000e+03 4.514733999999999808e-09
1.781250000000000000e+03 5.082503999999999802e-09
1.789062500000000000e+03 6.027806999999999966e-09
1.796875000000000000e+03 6.298942999999999886e-09
1.804687500000000000e+03 7.028968000000000165e-09
1.812500000000000000e+03 8.113611000000000800e-09
1.820312500000000000e+03 7.192613000000000172e-09
1.828125000000000000e+03 5.325518999999999712e-09
1.835937500000000000e+03 4.103757999999999675e-09
1.843750000000000000e+03 5.523782000000000354e-09
1.851562500000000000e+03 5.987141999999999879e-09
1.859375000000000000e+03 4.607352000000000035e-09
1.867187500000000000e+03 3.943094999999999813e-09
1.875000000000000000e+03 4.798327000000000195e-09
1.882812500000000000e+03 5.497671000000000009e-09
1.890625000000000000e+03 5.508846999999999930e-09
1.898437500000000000e+03 4.867022000000000236e-09
1.906250000000000000e+03 3.953785999999999813e-09
1.914062500000000000e+03 4.029437999999999874e-09
1.921875000000000000e+03 5.535010999999999799e-09
1.929687500000000000e+03 6.953251000000000063e-09
1.937500000000000000e+03 6.298942999999999886e-09
1.945312500000000000e+03 5.204354000000000162e-09
1.953125000000000000e+03 4.896762999999999668e-09
1.960937500000000000e+03 4.601119000000000022e-09
1.968750000000000000e+03 5.289592000000000359e-09
1.976562500000000000e+03 5.329125000000000248e-09
1.984375000000000000e+03 4.853861999999999839e-09
1.992187500000000000e+03 4.511679000000000380e-09
2.000000000000000000e+03 4.196458000000000399e-09
2.007812500000000000e+03 4.594894000000000077e-09
2.015625000000000000e+03 4.335046000000000211e-09
2.023437500000000000e+03 4.268077000000000294e-09
2.031250000000000000e+03 5.449505999999999690e-09
2.039062500000000000e+03 6.290420999999999778e-09
2.046875000000000000e+03 5.550018000000000014e-09
2.054687500000000000e+03 5.698484999999999890e-09
2.062500000000000000e+03 6.056435999999999785e-09
2.070312500000000000e+03 6.827326000000000211e-09
2.078125000000000000e+03 8.387237000000000368e-09
2.085937500000000000e+03 7.521231999999999490e-09
2.093750000000000000e+03 6.189055000000000193e-09
2.101562500000000000e+03 5.505119000000000209e-09
2.109375000000000000e+03 4.883523000000000239e-09
2.117187500000000000e+03 4.505575000000000129e-09
2.125000000000000000e+03 5.640918000000000186e-09
2.132812500000000000e+03 5.505119000000000209e-09
2.140625000000000000e+03 4.651222000000000216e-09
2.148437500000000000e+03 4.850576999999999886e-09
2.156250000000000000e+03 4.635505999999999812e-09
2.164062500000000000e+03 4.420984000000000209e-09
2.171875000000000000e+03 5.103187999999999811e-09
2.179687500000000000e+03 4.788593000000000030e-09
2.187500000000000000e+03 4.698688999999999717e-09
2.195312500000000000e+03 5.358061999999999814e-09
2.203125000000000000e+03 5.553776000000000199e-09
2.210937500000000000e+03 5.490234000000000006e-09
2.218750000000000000e+03 5.162250999999999941e-09
2.226562500000000000e+03 5.278862000000000335e-09
2.234375000000000000e+03 4.548474999999999640e-09
2.242187500000000000e+03 3.996839999999999611e-09
2.250000000000000000e+03 4.403064999999999829e-09
2.257812500000000000e+03 5.572605000000000321e-09
2.265625000000000000e+03 5.902638000000000395e-09
2.273437500000000000e+03 6.290420999999999778e-09
2.281250000000000000e+03 7.246367999999999848e-09
2.289062500000000000e+03 6.023728000000000025e-09
2.296875000000000000e+03 3.824797000000000146e-09
2.304687500000000000e+03 4.159693000000000268e-09
2.312500000000000000e+03 4.997219000000000339e-09
2.320312500000000000e+03 4.635505999999999812e-09
2.328125000000000000e+03 4.651222000000000216e-09
2.335937500000000000e+03 4.388187999999999695e-09
2.343750000000000000e+03 4.131631000000000040e-09
2.351562500000000000e+03 3.584154999999999810e-09
2.359375000000000000e+03 5.453195999999999705e-09
2.367187500000000000e+03 6.201635999999999655e-09
2.375000000000000000e+03 4.840738000000000164e-09
2.382812500000000000e+03 4.484276999999999610e-09
2.390625000000000000e+03 4.607352000000000035e-09
2.398437500000000000e+03 5.760536999999999915e-09
2.406250000000000000e+03 7.216998000000000393e-09
2.414062500000000000e+03 6.511370000000000025e-09
2.421875000000000000e+03 5.079065000000000389e-09
2.429687500000000000e+03 4.604234000000000378e-09
2.437500000000000000e+03 4.352687999999999973e-09
2.445312500000000000e+03 4.227820999999999891e-09
2.453125000000000000e+03 5.007377000000000006e-09
2.460937500000000000e+03 5.343573999999999605e-09
2.468750000000000000e+03 5.089389000000000032e-09
2.476562500000000000e+03 4.808081000000000118e-09
2.484375000000000000e+03 4.548474999999999640e-09
2.492187500000000000e+03 5.553776000000000199e-09
2.500000000000000000e+03 6.939146000000000348e-09
2.507812500000000000e+03 7.365052000000000139e-09
2.515625000000000000e+03 5.486519000000000294e-09
2.523437500000000000e+03 4.970231000000000019e-09
2.531250000000000000e+03 5.737189000000000215e-09
2.539062500000000000e+03 6.649448000000000218e-09
2.546875000000000000e+03 6.943845000000000230e-09
2.554687500000000000e+03 6.676510000000000140e-09
2.562500000000000000e+03 6.568921999999999911e-09
2.570312500000000000e+03 6.441230000000000100e-09
2.578125000000000000e+03 5.423745000000000072e-09
2.585937500000000000e+03 5.179752000000000251e-09
2.593750000000000000e+03 5.151779000000000269e-09
2.601562500000000000e+03 5.318314000000000046e-09
2.609375000000000000e+03 5.456888000000000357e-09
2.617187500000000000e+03 6.151465000000000119e-09
2.625000000000000000e+03 6.109965999999999702e-09
2.632812500000000000e+03 5.970953000000000071e-09
2.640625000000000000e+03 6.290420999999999778e-09
2.648437500000000000e+03 4.701869999999999605e-09
2.656250000000000000e+03 3.690011000000000070e-09
2.664062500000000000e+03 3.793855000000000027e-09
2.671875000000000000e+03 3.943094999999999813e-09
2.679687500000000000e+03 4.641785999999999919e-09
2.687500000000000000e+03 4.682812000000000104e-09
2.695312500000000000e+03 4.711427999999999915e-09
2.703125000000000000e+03 5.169243999999999856e-09
2.710937500000000000e+03 4.926686000000000041e-09
2.718750000000000000e+03 5.926659000000000389e-09
2.726562500000000000e+03 6.458694000000000196e-09
2.734375000000000000e+03 5.780067000000000157e-09
2.742187500000000000e+03 6.298942999999999886e-09
2.750000000000000000e+03 5.902638000000000395e-09
2.757812500000000000e+03 5.671548000000000110e-09
2.765625000000000000e+03 5.490234000000000006e-09
2.773437500000000000e+03 4.980334000000000351e-09
2.781250000000000000e+03 4.062301000000000239e-09
2.789062500000000000e+03 4.551554999999999592e-09
2.796875000000000000e+03 5.068760999999999677e-09
2.804687500000000000e+03 5.300345000000000270e-09
2.812500000000000000e+03 6.744645000000000339e-09
2.820312500000000000e+03 7.091093000000000299e-09
2.828125000000000000e+03 5.336344999999999733e-09
2.835937500000000000e+03 4.705053999999999622e-09
2.843750000000000000e+03 5.186769999999999864e-09
2.851562500000000000e+03 5.197312999999999835e-09
2.859375000000000000e+03 4.560808000000000284e-09
2.867187500000000000e+03 4.976963999999999772e-09
2.875000000000000000e+03 5.523782000000000354e-09
2.882812500000000000e+03 5.275289999999999885e-09
2.890625000000000000e+03 5.490234000000000006e-09
2.898437500000000000e+03 6.324577000000000379e-09
2.906250000000000000e+03 7.280785000000000103e-09
2.914062500000000000e+03 6.878350999999999836e-09
2.921875000000000000e+03 7.221884999999999820e-09
2.929687500000000000e+03 5.987141999999999879e-09
2.937500000000000000e+03 4.103757999999999675e-09
2.945312500000000000e+03 4.361535999999999775e-09
2.953125000000000000e+03 4.876916000000000119e-09
2.960937500000000000e+03 4.824382000000000060e-09
2.968750000000000000e+03 4.896762999999999668e-09
2.976562500000000000e+03 4.827649000000000066e-09
2.984375000000000000e+03 5.542509999999999713e-09
2.992187500000000000e+03 5.535010999999999799e-09
3.000000000000000000e+03 4.857148999999999602e-09
3.007812500000000000e+03 4.335046000000000211e-09
3.015625000000000000e+03 4.259418999999999847e-09
3.023437500000000000e+03 4.179448999999999760e-09
3.031250000000000000e+03 4.233549000000000225e-09
3.039062500000000000e+03 4.563896000000000304e-09
3.046875000000000000e+03 4.883523000000000239e-09
3.054687500000000000e+03 5.482806000000000391e-09
3.062500000000000000e+03 5.987141999999999879e-09
3.070312500000000000e+03 5.127426000000000322e-09
3.078125000000000000e+03 5.176246999999999651e-09
3.085937500000000000e+03 5.165747000000000153e-09
3.093750000000000000e+03 4.987080999999999604e-09
3.101562500000000000e+03 6.105831000000000109e-09
3.109375000000000000e+03 6.845836000000000388e-09
3.117187500000000000e+03 6.256448999999999929e-09
3.250000000000000000e+03 5.679232000000000267e-09
3.500000000000000000e+03 4.893449999999999888e-09
3.750000000000000000e+03 4.743427999999999804e-09
4.000000000000000000e+03 4.721004999999999663e-09
4.250000000000000000e+03 4.759510000000000245e-09
4.500000000000000000e+03 4.775645999999999702e-09
4.750000000000000000e+03 4.727401999999999843e-09
5.000000000000000000e+03 5.179752999999999742e-09
5.250000000000000000e+03 5.576378999999999816e-09
5.500000000000000000e+03 5.225534000000000290e-09
5.750000000000000000e+03 5.103187999999999811e-09
6.000000000000000000e+03 5.085946000000000172e-09
6.250000000000000000e+03 5.398108000000000277e-09
6.500000000000000000e+03 5.350813999999999675e-09
6.750000000000000000e+03 4.844016000000000367e-09
7.000000000000000000e+03 5.027755000000000078e-09
7.250000000000000000e+03 5.453195999999999705e-09
7.500000000000000000e+03 5.553776999999999691e-09
7.750000000000000000e+03 5.445818999999999803e-09
8.000000000000000000e+03 5.197314000000000153e-09
8.250000000000000000e+03 4.943390000000000235e-09
8.500000000000000000e+03 5.368954000000000194e-09
8.750000000000000000e+03 5.854886000000000207e-09
9.000000000000000000e+03 5.614253000000000258e-09
9.250000000000000000e+03 5.725551000000000260e-09
9.500000000000000000e+03 5.686926000000000303e-09
9.750000000000000000e+03 5.221999000000000053e-09
1.000000000000000000e+04 4.821118000000000184e-09
1.025000000000000000e+04 5.275289999999999885e-09
1.050000000000000000e+04 5.565066000000000064e-09
1.075000000000000000e+04 5.261025999999999943e-09
1.100000000000000000e+04 5.253909000000000205e-09
1.125000000000000000e+04 5.741074999999999844e-09
1.150000000000000000e+04 5.958841999999999884e-09
1.175000000000000000e+04 5.791817999999999737e-09
1.200000000000000000e+04 5.610454999999999730e-09
1.225000000000000000e+04 5.257466000000000009e-09
1.250000000000000000e+04 5.204354000000000162e-09
1.275000000000000000e+04 5.412743000000000196e-09
1.300000000000000000e+04 5.339959000000000337e-09
1.325000000000000000e+04 5.561301000000000129e-09
1.350000000000000000e+04 5.565066000000000064e-09
1.375000000000000000e+04 5.051634999999999792e-09
1.400000000000000000e+04 4.863729000000000214e-09
1.425000000000000000e+04 5.321916000000000133e-09
1.450000000000000000e+04 5.445818999999999803e-09
1.475000000000000000e+04 5.151779000000000269e-09
1.500000000000000000e+04 4.850578000000000204e-09
1.525000000000000000e+04 8.553508000000000362e-09
1.550000000000000000e+04 1.787650000000000129e-08
1.575000000000000000e+04 1.919331000000000142e-08
1.600000000000000000e+04 1.035951000000000076e-08
1.625000000000000000e+04 4.940043999999999862e-09
1.650000000000000000e+04 4.711429000000000233e-09
1.675000000000000000e+04 4.721004999999999663e-09
1.700000000000000000e+04 4.576269999999999956e-09
1.725000000000000000e+04 4.654372000000000148e-09
1.750000000000000000e+04 4.762733000000000287e-09
1.775000000000000000e+04 5.300345999999999762e-09
1.800000000000000000e+04 5.347193000000000148e-09
1.825000000000000000e+04 4.857148999999999602e-09
1.850000000000000000e+04 5.027755000000000078e-09
1.875000000000000000e+04 5.190282000000000213e-09
1.900000000000000000e+04 4.896763999999999987e-09
1.925000000000000000e+04 4.737010999999999866e-09
1.950000000000000000e+04 4.824383000000000379e-09
1.975000000000000000e+04 5.416407999999999687e-09
2.000000000000000000e+04 5.453195999999999705e-09
2.025000000000000000e+04 5.151779000000000269e-09
2.050000000000000000e+04 4.980334999999999842e-09
2.075000000000000000e+04 4.886829999999999760e-09
2.100000000000000000e+04 5.089390000000000351e-09
2.125000000000000000e+04 5.553776999999999691e-09
2.150000000000000000e+04 5.807521000000000133e-09
2.175000000000000000e+04 5.823265999999999855e-09
2.200000000000000000e+04 5.827209999999999774e-09
2.225000000000000000e+04 5.155267999999999904e-09
2.250000000000000000e+04 5.162252000000000259e-09
2.275000000000000000e+04 5.690776000000000036e-09
2.300000000000000000e+04 5.253909000000000205e-09
2.325000000000000000e+04 5.176247999999999970e-09
2.350000000000000000e+04 5.137850000000000409e-09
2.375000000000000000e+04 5.007377000000000006e-09
2.400000000000000000e+04 5.264589000000000006e-09
2.425000000000000000e+04 5.497672999999999819e-09
2.450000000000000000e+04 5.602864999999999759e-09
2.475000000000000000e+04 5.729428000000000328e-09
2.500000000000000000e+04 5.130898999999999820e-09
2.525000000000000000e+04 4.811338000000000245e-09
2.550000000000000000e+04 5.286013999999999651e-09
2.575000000000000000e+04 5.423746000000000391e-09
2.600000000000000000e+04 5.246801000000000026e-09
2.625000000000000000e+04 5.165747000000000153e-09
2.650000000000000000e+04 5.550019000000000333e-09
2.675000000000000000e+04 5.416407999999999687e-09
2.700000000000000000e+04 5.383512000000000383e-09
2.725000000000000000e+04 5.307525999999999731e-09
2.750000000000000000e+04 5.438451000000000290e-09
2.775000000000000000e+04 5.591498000000000165e-09
2.800000000000000000e+04 5.717805000000000192e-09
2.825000000000000000e+04 5.729428000000000328e-09
2.850000000000000000e+04 5.409079999999999689e-09
2.875000000000000000e+04 5.278862999999999827e-09
2.900000000000000000e+04 5.232613999999999814e-09
2.925000000000000000e+04 5.225534000000000290e-09
2.950000000000000000e+04 5.282437000000000088e-09
2.975000000000000000e+04 5.289592999999999851e-09
3.000000000000000000e+04 5.289592999999999851e-09
3.025000000000000000e+04 4.880219000000000020e-09
3.050000000000000000e+04 4.936701999999999937e-09
3.075000000000000000e+04 5.365321999999999642e-09
3.100000000000000000e+04 1.026874000000000067e-08
3.125000000000000000e+04 1.622722000000000096e-08
3.150000000000000000e+04 1.342552999999999965e-08
3.175000000000000000e+04 7.071921000000000027e-09
3.200000000000000000e+04 5.329125999999999739e-09
3.225000000000000000e+04 5.300345999999999762e-09
3.250000000000000000e+04 5.211405000000000369e-09
3.275000000000000000e+04 5.246801000000000026e-09
3.300000000000000000e+04 5.764438999999999681e-09
3.325000000000000000e+04 5.542509999999999713e-09
3.350000000000000000e+04 5.361689999999999918e-09
3.375000000000000000e+04 4.990457999999999932e-09
3.400000000000000000e+04 4.870318999999999878e-09
3.425000000000000000e+04 5.221999000000000053e-09
3.450000000000000000e+04 5.027755000000000078e-09
3.475000000000000000e+04 5.127426000000000322e-09
3.500000000000000000e+04 5.383512000000000383e-09
3.525000000000000000e+04 5.261025999999999943e-09
3.550000000000000000e+04 5.065330999999999825e-09
3.575000000000000000e+04 5.354436999999999839e-09
3.600000000000000000e+04 5.490234000000000006e-09
3.625000000000000000e+04 5.561301000000000129e-09
3.650000000000000000e+04 5.044801000000000103e-09
3.675000000000000000e+04 5.158759000000000176e-09
3.700000000000000000e+04 5.595284999999999668e-09
3.725000000000000000e+04 5.610454999999999730e-09
3.750000000000000000e+04 5.318315000000000365e-09
3.775000000000000000e+04 4.778878999999999623e-09
3.800000000000000000e+04 4.472153000000000242e-09
3.825000000000000000e+04 4.778878999999999623e-09
3.850000000000000000e+04 5.246801000000000026e-09
3.875000000000000000e+04 5.218465000000000136e-09
3.900000000000000000e+04 5.134372000000000145e-09
3.925000000000000000e+04 4.759510000000000245e-09
3.950000000000000000e+04 4.579369999999999666e-09
3.975000000000000000e+04 4.746640999999999967e-09
4.000000000000000000e+04 4.601120000000000341e-09
4.025000000000000000e+04 4.579369999999999666e-09
4.050000000000000000e+04 4.622971999999999615e-09
4.075000000000000000e+04 4.808081999999999610e-09
4.100000000000000000e+04 5.120490000000000378e-09
4.125000000000000000e+04 5.268153000000000388e-09
4.150000000000000000e+04 5.427417999999999631e-09
4.175000000000000000e+04 5.293175000000000180e-09
4.200000000000000000e+04 4.890138999999999919e-09
4.225000000000000000e+04 5.041387000000000388e-09
4.250000000000000000e+04 5.024354000000000370e-09
4.275000000000000000e+04 4.840738999999999655e-09
4.300000000000000000e+04 5.268153000000000388e-09
4.325000000000000000e+04 5.694630000000000217e-09
4.350000000000000000e+04 5.858851000000000203e-09
4.375000000000000000e+04 5.587715000000000282e-09
4.400000000000000000e+04 5.336344999999999733e-09
4.425000000000000000e+04 5.134372000000000145e-09
4.450000000000000000e+04 4.641787000000000237e-09
4.475000000000000000e+04 4.670152000000000273e-09
4.500000000000000000e+04 4.860439000000000322e-09
4.525000000000000000e+04 4.896763999999999987e-09
4.550000000000000000e+04 4.545399000000000136e-09
4.575000000000000000e+04 4.291252999999999760e-09
4.600000000000000000e+04 4.983707000000000231e-09
4.625000000000000000e+04 5.599073000000000317e-09
4.650000000000000000e+04 5.938707999999999837e-09
4.675000000000000000e+04 1.075246000000000032e-08
4.700000000000000000e+04 1.320024999999999937e-08
4.725000000000000000e+04 8.889980000000000769e-09
4.750000000000000000e+04 5.764438999999999681e-09
4.775000000000000000e+04 5.110102000000000186e-09
4.800000000000000000e+04 5.044801000000000103e-09
4.825000000000000000e+04 4.765958000000000139e-09
4.850000000000000000e+04 4.798327999999999687e-09
4.875000000000000000e+04 5.117025000000000122e-09
