2.382812500000000000e+02 3.369748000000000165e-06 1.720602999999999965e-06
2.421875000000000000e+02 3.490471000000000127e-06 1.742873999999999993e-06
2.460937500000000000e+02 3.840030000000000061e-06 8.083600000000000201e-07
2.500000000000000000e+02 3.850438999999999609e-06 1.613063000000000049e-07
2.539062500000000000e+02 3.798661999999999952e-06 5.498341000000000173e-08
2.578125000000000000e+02 3.785828000000000169e-06 3.833038999999999837e-08
2.617187500000000000e+02 3.767932999999999810e-06 3.973047999999999989e-08
2.656250000000000000e+02 3.755202999999999933e-06 4.171478999999999921e-08
2.695312500000000000e+02 3.750120000000000019e-06 4.552109999999999990e-08
2.734375000000000000e+02 3.752661000000000068e-06 4.490900000000000198e-08
2.773437500000000000e+02 3.747585000000000136e-06 4.430511000000000067e-08
2.812500000000000000e+02 3.737450000000000105e-06 4.021752999999999895e-08
2.851562500000000000e+02 3.750120000000000019e-06 4.561363999999999842e-08
2.890625000000000000e+02 3.757743999999999982e-06 7.456246000000000393e-08
2.929687500000000000e+02 3.798661999999999952e-06 3.960550999999999741e-07
2.968750000000000000e+02 3.982988000000000328e-06 1.135481999999999897e-06
3.007812500000000000e+02 4.018191000000000303e-06 1.452736000000000019e-06
3.046875000000000000e+02 3.745048000000000197e-06 8.720271999999999617e-07
3.085937500000000000e+02 3.574151999999999962e-06 2.220277999999999971e-07
3.125000000000000000e+02 3.550042000000000205e-06 2.576202999999999898e-08
3.164062500000000000e+02 3.540441000000000091e-06 4.424516999999999808e-08
3.203125000000000000e+02 3.507048000000000104e-06 6.556393999999999807e-08
3.242187500000000000e+02 3.495199000000000195e-06 5.021566000000000193e-08
3.281250000000000000e+02 3.473970000000000131e-06 3.088625999999999959e-08
3.320312500000000000e+02 3.443535000000000057e-06 3.589447999999999783e-08
3.359375000000000000e+02 3.427257999999999891e-06 4.265708999999999833e-08
3.398437500000000000e+02 3.406442000000000004e-06 4.211198999999999697e-08
3.437500000000000000e+02 3.383458999999999804e-06 4.242671999999999677e-08
3.476562500000000000e+02 3.362911999999999931e-06 3.411769000000000195e-08
3.515625000000000000e+02 3.397229000000000013e-06 2.121831999999999991e-07
3.554687500000000000e+02 3.647473999999999935e-06 9.561158999999999119e-07
3.593750000000000000e+02 3.858266000000000305e-06 1.735810000000000030e-06
3.632812500000000000e+02 3.335705000000000024e-06 1.452736000000000019e-06
3.671875000000000000e+02 2.917297000000000133e-06 5.374500000000000381e-07
3.710937500000000000e+02 2.881968999999999884e-06 7.063212000000000527e-08
3.750000000000000000e+02 2.866403000000000074e-06 2.419026000000000038e-08
3.789062500000000000e+02 2.841289999999999947e-06 2.526125000000000063e-08
3.828125000000000000e+02 2.808782000000000038e-06 3.071945999999999971e-08
3.867187500000000000e+02 2.765392999999999833e-06 3.794316999999999896e-08
3.906250000000000000e+02 2.730055000000000156e-06 4.062797000000000193e-08
3.945312500000000000e+02 2.696991999999999961e-06 2.870887000000000077e-08
3.984375000000000000e+02 2.640987000000000063e-06 3.331889000000000011e-08
4.023437500000000000e+02 2.600189999999999833e-06 4.126544000000000055e-08
4.062500000000000000e+02 2.565225000000000076e-06 4.245545000000000315e-08
4.101562500000000000e+02 2.522180000000000050e-06 1.139063999999999962e-07
4.140625000000000000e+02 2.491636999999999959e-06 7.084020000000000193e-07
4.179687500000000000e+02 2.258698999999999836e-06 1.714788999999999990e-06
4.218750000000000000e+02 1.883965999999999997e-06 1.880143999999999951e-06
4.257812500000000000e+02 1.970040999999999846e-06 9.464570999999999816e-07
4.296875000000000000e+02 2.048923999999999799e-06 1.855684999999999983e-07
4.335937500000000000e+02 2.022742000000000021e-06 1.859022000000000035e-08
4.375000000000000000e+02 1.970040999999999846e-06 2.760358999999999856e-08
4.414062500000000000e+02 1.923917000000000167e-06 3.484117999999999859e-08
4.453125000000000000e+02 1.875060000000000010e-06 2.332200999999999855e-08
4.492187500000000000e+02 1.817575999999999943e-06 1.578129000000000062e-08
4.531250000000000000e+02 1.760660999999999913e-06 2.260700999999999843e-08
4.570312500000000000e+02 1.697465999999999961e-06 2.712202999999999924e-08
4.609375000000000000e+02 1.634325000000000018e-06 2.991909999999999691e-08
4.648437500000000000e+02 1.561859999999999984e-06 3.141338999999999672e-08
4.687500000000000000e+02 1.472538000000000080e-06 3.877402000000000007e-08
4.726562500000000000e+02 1.350323000000000014e-06 3.193535000000000015e-07
4.765625000000000000e+02 1.354900999999999964e-06 1.118697999999999923e-06
4.804687500000000000e+02 1.853606999999999904e-06 1.672375000000000018e-06
4.843750000000000000e+02 1.991494000000000164e-06 1.160344999999999899e-06
4.882812500000000000e+02 1.718274000000000051e-06 3.461424000000000251e-07
4.921875000000000000e+02 1.582077000000000065e-06 4.347329000000000136e-08
4.960937500000000000e+02 1.542946000000000084e-06 4.032657999999999952e-08
5.000000000000000000e+02 1.530463000000000038e-06 5.162880000000000105e-08
5.039062500000000000e+02 1.512952999999999929e-06 3.893182000000000298e-08
5.078125000000000000e+02 1.510905999999999964e-06 3.481759999999999938e-08
5.117187500000000000e+02 1.513977000000000031e-06 3.423336000000000182e-08
5.156250000000000000e+02 1.515001999999999950e-06 2.263762999999999847e-08
5.195312500000000000e+02 1.540858000000000046e-06 2.531260000000000128e-08
5.234375000000000000e+02 1.571404000000000007e-06 3.318384000000000315e-08
5.273437500000000000e+02 1.617814999999999985e-06 3.249477000000000028e-08
5.312500000000000000e+02 1.694021999999999974e-06 1.112396000000000004e-07
5.351562500000000000e+02 1.837366999999999912e-06 5.837179999999999863e-07
5.390625000000000000e+02 2.006378000000000207e-06 1.210078999999999913e-06
5.429687500000000000e+02 1.852353000000000017e-06 1.152518000000000050e-06
5.468750000000000000e+02 1.691731000000000049e-06 5.002381000000000277e-07
5.507812500000000000e+02 1.761852999999999994e-06 8.653555999999999353e-08
5.546875000000000000e+02 1.832398999999999996e-06 2.670304000000000047e-08
5.585937500000000000e+02 1.896762000000000001e-06 2.853449999999999985e-08
5.625000000000000000e+02 1.951460999999999848e-06 2.553633000000000047e-08
5.664062500000000000e+02 1.998246000000000197e-06 2.466981000000000086e-08
5.703125000000000000e+02 2.044767999999999851e-06 2.971726000000000084e-08
5.742187500000000000e+02 2.088129000000000129e-06 2.813174999999999976e-08
5.781250000000000000e+02 2.129523999999999925e-06 2.144435999999999893e-08
5.820312500000000000e+02 2.168801000000000125e-06 1.628040999999999920e-08
5.859375000000000000e+02 2.220797999999999926e-06 1.739701999999999996e-08
5.898437500000000000e+02 2.281749999999999795e-06 5.387813000000000283e-08
5.937500000000000000e+02 2.376327999999999943e-06 4.464666999999999939e-07
5.976562500000000000e+02 2.349139000000000108e-06 1.258531999999999930e-06
6.015625000000000000e+02 1.995542999999999911e-06 1.563975999999999949e-06
6.054687500000000000e+02 1.995542999999999911e-06 8.953545999999999910e-07
6.093750000000000000e+02 2.149800999999999968e-06 2.076365999999999999e-07
6.132812500000000000e+02 2.204322999999999800e-06 1.711668000000000091e-08
6.171875000000000000e+02 2.217793000000000197e-06 3.065713999999999946e-08
6.210937500000000000e+02 2.204322999999999800e-06 3.411769000000000195e-08
6.250000000000000000e+02 2.193903000000000160e-06 2.726930000000000053e-08
6.289062500000000000e+02 2.179102000000000080e-06 3.707989999999999972e-08
6.328125000000000000e+02 2.148345000000000011e-06 3.682974999999999930e-08
6.367187500000000000e+02 2.116589999999999923e-06 3.186311000000000082e-08
6.406250000000000000e+02 2.083893000000000090e-06 2.923838999999999875e-08
6.445312500000000000e+02 2.042002000000000156e-06 1.967788000000000071e-08
6.484375000000000000e+02 1.982079999999999918e-06 2.477021000000000022e-08
6.523437500000000000e+02 1.901905000000000089e-06 2.238386000000000017e-07
6.562500000000000000e+02 1.740515999999999913e-06 8.923291999999999539e-07
6.601562500000000000e+02 1.676909000000000024e-06 1.486559000000000017e-06
6.640625000000000000e+02 1.926523000000000105e-06 1.149400999999999983e-06
6.679687500000000000e+02 1.905771000000000079e-06 3.891458000000000249e-07
6.718750000000000000e+02 1.769022999999999919e-06 4.512228999999999846e-08
6.757812500000000000e+02 1.675774000000000034e-06 1.899729000000000110e-08
6.796875000000000000e+02 1.590668000000000040e-06 2.023164999999999972e-08
6.835937500000000000e+02 1.498682999999999895e-06 2.132855000000000076e-08
6.875000000000000000e+02 1.404392000000000046e-06 2.557091999999999880e-08
6.914062500000000000e+02 1.311585999999999897e-06 2.095646000000000024e-08
6.953125000000000000e+02 1.224913000000000058e-06 1.688651000000000024e-08
6.992187500000000000e+02 1.126294999999999988e-06 2.360790999999999980e-08
7.031250000000000000e+02 1.024461999999999899e-06 1.898443000000000121e-08
7.070312500000000000e+02 9.299456999999999519e-07 1.593155999999999870e-08
7.109375000000000000e+02 8.339264000000000207e-07 1.016623999999999959e-07
7.148437500000000000e+02 8.845116000000000044e-07 6.141170000000000191e-07
7.187500000000000000e+02 1.344849999999999923e-06 1.388322999999999904e-06
7.226562500000000000e+02 1.473535000000000072e-06 1.423533000000000072e-06
7.265625000000000000e+02 1.010686999999999976e-06 6.656319999999999613e-07
7.304687500000000000e+02 6.811287999999999998e-07 1.189495000000000025e-07
7.343750000000000000e+02 5.904736999999999943e-07 2.176609000000000006e-08
7.382812500000000000e+02 5.555752999999999999e-07 1.907459999999999863e-08
7.421875000000000000e+02 5.510808999999999646e-07 1.827827000000000000e-08
7.460937500000000000e+02 5.692801999999999574e-07 2.002726000000000142e-08
7.500000000000000000e+02 6.021793000000000114e-07 2.593700999999999913e-08
7.539062500000000000e+02 6.553493000000000038e-07 2.396209999999999855e-08
7.578125000000000000e+02 7.180575000000000491e-07 2.332200999999999855e-08
7.617187500000000000e+02 7.851705999999999885e-07 2.524415999999999899e-08
7.656250000000000000e+02 8.620497999999999825e-07 2.595456999999999840e-08
7.695312500000000000e+02 9.567632000000000132e-07 3.320630999999999925e-08
7.734375000000000000e+02 1.051866999999999978e-06 2.462551999999999881e-07
7.773437500000000000e+02 1.100669999999999916e-06 8.277401000000000178e-07
7.812500000000000000e+02 9.923825000000000654e-07 1.196233999999999963e-06
7.851562500000000000e+02 1.032817999999999951e-06 7.985703999999999521e-07
7.890625000000000000e+02 1.182546999999999928e-06 2.247496000000000023e-07
7.929687500000000000e+02 1.263654000000000074e-06 2.268365000000000076e-08
7.968750000000000000e+02 1.333067999999999956e-06 1.473843000000000077e-08
8.007812500000000000e+02 1.394917000000000023e-06 1.815495999999999993e-08
8.046875000000000000e+02 1.446848999999999935e-06 2.595456999999999840e-08
8.085937500000000000e+02 1.498682999999999895e-06 3.365891000000000159e-08
8.125000000000000000e+02 1.549224999999999978e-06 2.838039999999999849e-08
8.164062500000000000e+02 1.588514999999999901e-06 1.630247000000000026e-08
8.203125000000000000e+02 1.620005999999999902e-06 1.292469000000000037e-08
8.242187500000000000e+02 1.640976000000000016e-06 9.402686999999999379e-09
8.281250000000000000e+02 1.645426000000000033e-06 1.176406999999999947e-08
8.320312500000000000e+02 1.622200999999999929e-06 1.541541000000000105e-07
8.359375000000000000e+02 1.520139000000000084e-06 7.200046000000000520e-07
8.398437500000000000e+02 1.573532999999999906e-06 1.342120999999999978e-06
8.437500000000000000e+02 1.922616000000000042e-06 1.149400999999999983e-06
8.476562500000000000e+02 1.960728999999999875e-06 4.371956999999999898e-07
8.515625000000000000e+02 1.886518999999999954e-06 5.607341000000000024e-08
8.554687500000000000e+02 1.851098999999999918e-06 8.985778000000000566e-09
8.593750000000000000e+02 1.826207999999999990e-06 1.484857999999999961e-08
8.632812500000000000e+02 1.804092000000000006e-06 1.363465000000000027e-08
8.671875000000000000e+02 1.777424999999999970e-06 9.732955000000000745e-09
8.710937500000000000e+02 1.747600000000000005e-06 1.106129000000000038e-08
8.750000000000000000e+02 1.717111999999999951e-06 1.470853000000000029e-08
8.789062500000000000e+02 1.686013999999999999e-06 2.274515000000000101e-08
8.828125000000000000e+02 1.640976000000000016e-06 2.085740000000000120e-08
8.867187500000000000e+02 1.585292999999999901e-06 1.578129000000000062e-08
8.906250000000000000e+02 1.523228000000000013e-06 6.759177999999999673e-08
8.945312500000000000e+02 1.458648999999999974e-06 4.624617999999999913e-07
8.984375000000000000e+02 1.680318000000000105e-06 1.163491999999999947e-06
9.023437500000000000e+02 1.984765000000000131e-06 1.317815000000000104e-06
9.062500000000000000e+02 1.767825999999999911e-06 6.862193999999999541e-07
9.101562500000000000e+02 1.503762999999999937e-06 1.396480000000000075e-07
9.140625000000000000e+02 1.397752999999999956e-06 1.485863000000000042e-08
9.179687500000000000e+02 1.329462999999999971e-06 1.552699000000000079e-08
9.218750000000000000e+02 1.264508999999999958e-06 1.429624999999999972e-08
9.257812500000000000e+02 1.202729000000000102e-06 1.481845000000000025e-08
9.296875000000000000e+02 1.147070000000000014e-06 1.396153000000000028e-08
9.335937500000000000e+02 1.085134999999999903e-06 1.377380000000000056e-08
9.375000000000000000e+02 1.020310000000000062e-06 1.564302999999999949e-08
9.414062500000000000e+02 9.606570000000000504e-07 1.266486999999999951e-08
9.453125000000000000e+02 9.051042999999999529e-07 8.517883999999999989e-09
9.492187500000000000e+02 8.608837999999999839e-07 2.194361999999999913e-08
9.531250000000000000e+02 8.809263999999999519e-07 2.367744999999999872e-07
9.570312500000000000e+02 1.130113999999999951e-06 8.510339999999999693e-07
9.609375000000000000e+02 1.267937999999999955e-06 1.295701999999999991e-06
9.648437500000000000e+02 8.550760000000000528e-07 9.149599999999999821e-07
9.687500000000000000e+02 4.458627999999999894e-07 2.783522999999999798e-07
9.726562500000000000e+02 3.759408999999999991e-07 3.118034999999999769e-08
9.765625000000000000e+02 3.558833999999999798e-07 1.880537000000000079e-08
9.804687500000000000e+02 3.433420000000000049e-07 1.412312000000000034e-08
9.843750000000000000e+02 3.389545000000000194e-07 1.309199000000000082e-08
9.882812500000000000e+02 3.428775999999999865e-07 1.067871999999999929e-08
9.921875000000000000e+02 3.624473000000000191e-07 8.552548000000000398e-09
9.960937500000000000e+02 3.891458000000000249e-07 1.259647000000000003e-08
1.000000000000000000e+03 4.094116999999999840e-07 1.668200999999999997e-08
1.003906250000000000e+03 4.339525000000000075e-07 1.151198999999999924e-08
1.007812500000000000e+03 4.624617999999999913e-07 1.044282000000000013e-08
1.011718750000000000e+03 4.668650000000000185e-07 6.118989000000000530e-08
1.015625000000000000e+03 4.627748999999999943e-07 3.779821999999999871e-07
1.019531250000000000e+03 6.783680000000000033e-07 8.714371999999999809e-07
1.023437500000000000e+03 9.790384000000000299e-07 8.899164000000000343e-07
1.027343750000000000e+03 1.003189000000000103e-06 4.052757999999999979e-07
1.031250000000000000e+03 9.554689999999999910e-07 7.154638999999999616e-08
1.035156250000000000e+03 9.619586000000000228e-07 2.260700999999999843e-08
1.039062500000000000e+03 9.876914000000000215e-07 2.401081000000000138e-08
1.042968750000000000e+03 1.016175000000000058e-06 1.838995999999999840e-08
1.046875000000000000e+03 1.050444000000000085e-06 1.427691000000000049e-08
1.050781250000000000e+03 1.081468999999999928e-06 1.547452000000000045e-08
1.054687500000000000e+03 1.105898000000000021e-06 1.274225999999999938e-08
1.058593750000000000e+03 1.129349000000000010e-06 1.238510000000000017e-08
1.062500000000000000e+03 1.151737000000000091e-06 1.585625000000000012e-08
1.066406250000000000e+03 1.170601000000000094e-06 1.965124999999999870e-08
1.070312500000000000e+03 1.180948000000000047e-06 4.242671999999999677e-08
1.074218750000000000e+03 1.201102000000000084e-06 3.137823000000000264e-07
1.078125000000000000e+03 1.473535000000000072e-06 9.044919000000000314e-07
1.082031250000000000e+03 1.815116000000000012e-06 1.145517999999999948e-06
1.085937500000000000e+03 1.662218000000000015e-06 6.706067000000000409e-07
1.089843750000000000e+03 1.453721000000000104e-06 1.608701000000000026e-07
1.093750000000000000e+03 1.411060999999999906e-06 1.251996999999999931e-08
1.097656250000000000e+03 1.405342000000000012e-06 1.111382999999999987e-08
1.101562500000000000e+03 1.401541999999999938e-06 1.403734999999999930e-08
1.105468750000000000e+03 1.391145000000000087e-06 1.398991999999999919e-08
1.109375000000000000e+03 1.379891000000000084e-06 1.425759999999999924e-08
1.113281250000000000e+03 1.365026999999999958e-06 1.523547000000000136e-08
1.117187500000000000e+03 1.351237000000000045e-06 1.679531999999999862e-08
1.121093750000000000e+03 1.337586999999999972e-06 1.674989999999999900e-08
1.125000000000000000e+03 1.323178999999999940e-06 1.591000000000000151e-08
1.128906250000000000e+03 1.316924000000000073e-06 2.271437999999999948e-08
1.132812500000000000e+03 1.335776999999999984e-06 1.792715999999999971e-07
1.136718750000000000e+03 1.485551999999999961e-06 6.984032999999999604e-07
1.140625000000000000e+03 1.637648000000000054e-06 1.154860999999999928e-06
1.144531250000000000e+03 1.352152000000000103e-06 8.917255000000000396e-07
1.148437500000000000e+03 1.081468999999999928e-06 3.037508999999999860e-07
1.152343750000000000e+03 1.051866999999999978e-06 4.024477000000000019e-08
1.156250000000000000e+03 1.034217000000000029e-06 1.904878999999999994e-08
1.160156250000000000e+03 1.003868000000000000e-06 1.745600000000000093e-08
1.164062500000000000e+03 9.711176999999999450e-07 1.403734999999999930e-08
1.167968750000000000e+03 9.318362000000000442e-07 1.595313999999999895e-08
1.171875000000000000e+03 8.899164000000000343e-07 1.898443000000000121e-08
1.175781250000000000e+03 8.470109999999999869e-07 1.510198999999999864e-08
1.179687500000000000e+03 8.116498000000000077e-07 1.263063000000000025e-08
1.183593750000000000e+03 7.793459999999999960e-07 1.450092999999999947e-08
1.187500000000000000e+03 7.432791000000000399e-07 1.888190000000000115e-08
1.191406250000000000e+03 7.298182000000000414e-07 6.578624000000000132e-08
1.195312500000000000e+03 7.793459999999999960e-07 4.039066000000000230e-07
1.199218750000000000e+03 8.171625999999999484e-07 9.343625999999999655e-07
1.203125000000000000e+03 6.212247000000000028e-07 9.797012000000000298e-07
1.207031250000000000e+03 4.272488000000000055e-07 4.709914999999999992e-07
1.210937500000000000e+03 4.044535999999999815e-07 8.957510999999999509e-08
1.214843750000000000e+03 3.971288999999999900e-07 1.654705999999999848e-08
1.218750000000000000e+03 3.862589999999999914e-07 1.168471000000000028e-08
1.222656250000000000e+03 3.756865999999999993e-07 1.211151000000000050e-08
1.226562500000000000e+03 3.686331000000000083e-07 1.314526999999999963e-08
1.230468750000000000e+03 3.739105999999999971e-07 1.354266999999999993e-08
1.234375000000000000e+03 3.826157999999999790e-07 1.396153000000000028e-08
1.238281250000000000e+03 3.960550999999999741e-07 1.475839000000000077e-08
1.242187500000000000e+03 4.161172999999999961e-07 1.204610999999999946e-08
1.246093750000000000e+03 4.348346999999999861e-07 1.488884000000000046e-08
1.250000000000000000e+03 4.482837000000000161e-07 2.657681999999999922e-08
1.253906250000000000e+03 4.770880999999999825e-07 1.690190000000000128e-07
1.257812500000000000e+03 6.692461999999999673e-07 5.837179999999999863e-07
1.261718750000000000e+03 9.613073999999999620e-07 8.632178999999999756e-07
1.265625000000000000e+03 9.330982999999999851e-07 5.856969000000000411e-07
1.269531250000000000e+03 7.756619000000000087e-07 1.679924000000000081e-07
1.273437500000000000e+03 7.442862000000000357e-07 2.428871000000000018e-08
1.277343750000000000e+03 7.580139999999999477e-07 1.372725999999999960e-08
1.281250000000000000e+03 7.835777000000000008e-07 9.726368000000000383e-09
1.285156250000000000e+03 8.089076000000000376e-07 1.155102000000000009e-08
1.289062500000000000e+03 8.277401000000000178e-07 1.095696000000000059e-08
1.292968750000000000e+03 8.475845000000000416e-07 1.180394999999999996e-08
1.296875000000000000e+03 8.690809000000000328e-07 2.000016999999999836e-08
1.300781250000000000e+03 8.893142999999999948e-07 2.425585000000000077e-08
1.304687500000000000e+03 9.094031000000000523e-07 1.865323999999999875e-08
1.308593750000000000e+03 9.312057000000000042e-07 1.487876000000000002e-08
1.312500000000000000e+03 9.704607000000000206e-07 9.591329999999999634e-08
1.316406250000000000e+03 1.130113999999999951e-06 4.596529000000000012e-07
1.320312500000000000e+03 1.341212999999999901e-06 8.702581000000000018e-07
1.324218750000000000e+03 1.171393999999999961e-06 7.580139999999999477e-07
1.328125000000000000e+03 9.174411000000000082e-07 2.942394000000000136e-07
1.332031250000000000e+03 8.863097000000000236e-07 4.073812000000000242e-08
1.335937500000000000e+03 8.971743999999999528e-07 1.415183000000000034e-08
1.339843750000000000e+03 9.020463000000000323e-07 1.257091999999999985e-08
1.343750000000000000e+03 9.002161999999999768e-07 9.339255000000000337e-09
1.347656250000000000e+03 8.971743999999999528e-07 1.081695000000000078e-08
1.351562500000000000e+03 8.863097000000000236e-07 1.310084999999999948e-08
1.355468750000000000e+03 8.767620999999999653e-07 1.593155999999999870e-08
1.359375000000000000e+03 8.696693000000000330e-07 1.974459000000000078e-08
1.363281250000000000e+03 8.579748000000000469e-07 1.553749999999999934e-08
1.367187500000000000e+03 8.533413000000000472e-07 1.774189999999999888e-08
1.371093750000000000e+03 8.556549000000000025e-07 4.262822000000000027e-08
1.375000000000000000e+03 8.959607999999999743e-07 2.817645000000000214e-07
1.378906250000000000e+03 9.186837999999999853e-07 7.258768000000000244e-07
1.382812500000000000e+03 7.166011000000000176e-07 8.390221000000000522e-07
1.386718750000000000e+03 5.639108000000000152e-07 4.470716000000000260e-07
1.390625000000000000e+03 5.837179999999999863e-07 9.610827999999999932e-08
1.394531250000000000e+03 5.813520000000000033e-07 1.288101999999999943e-08
1.398437500000000000e+03 5.692801999999999574e-07 1.660315000000000134e-08
1.402343750000000000e+03 5.518272999999999851e-07 2.006796999999999848e-08
1.406250000000000000e+03 5.298644000000000340e-07 1.626940000000000009e-08
1.410156250000000000e+03 5.077432999999999723e-07 1.245235000000000033e-08
1.414062500000000000e+03 4.918442000000000308e-07 1.152757999999999919e-08
1.417968750000000000e+03 4.761201999999999888e-07 1.207058999999999936e-08
1.421875000000000000e+03 4.559344000000000066e-07 9.563159000000000394e-09
1.425781250000000000e+03 4.401652000000000086e-07 1.142659000000000035e-08
1.429687500000000000e+03 4.200795000000000261e-07 1.874182999999999875e-08
1.433593750000000000e+03 3.862589999999999914e-07 1.412641999999999978e-07
1.437500000000000000e+03 4.269595999999999846e-07 5.160594000000000239e-07
1.441406250000000000e+03 6.633828000000000472e-07 8.018205000000000296e-07
1.445312500000000000e+03 7.392650000000000489e-07 5.774300999999999952e-07
1.449218750000000000e+03 6.378429999999999763e-07 1.792715999999999971e-07
1.453125000000000000e+03 5.960959999999999929e-07 2.035527999999999922e-08
1.457031250000000000e+03 5.916740000000000080e-07 2.088565000000000015e-08
1.460937500000000000e+03 6.005510999999999810e-07 1.989214999999999856e-08
1.464843750000000000e+03 6.216453000000000085e-07 1.463899999999999960e-08
1.468750000000000000e+03 6.391394000000000381e-07 1.564302999999999949e-08
1.472656250000000000e+03 6.562368999999999832e-07 1.395209000000000036e-08
1.476562500000000000e+03 6.779090000000000387e-07 1.268203000000000030e-08
1.480468750000000000e+03 7.026711999999999903e-07 1.509176999999999988e-08
1.484375000000000000e+03 7.258768000000000244e-07 2.137189999999999896e-08
1.488281250000000000e+03 7.493414000000000081e-07 3.345449000000000035e-08
1.492187500000000000e+03 7.991113999999999568e-07 7.542545000000000655e-08
1.496093750000000000e+03 9.137223999999999763e-07 3.171991000000000256e-07
1.500000000000000000e+03 1.082201000000000017e-06 6.557929000000000092e-07
1.503906250000000000e+03 1.037020999999999926e-06 6.395724000000000262e-07
1.507812500000000000e+03 8.504582000000000417e-07 2.840627000000000175e-07
1.511718750000000000e+03 8.138504000000000201e-07 4.740795999999999725e-08
