0.000000000000000000e+00 7.428779999999999845e-04 7.428779999999999845e-04 7.438841999999999547e-04 7.438841999999999547e-04 7.433812999999999836e-04 7.433812999999999836e-04 7.438841999999999547e-04 7.433812999999999836e-04 7.428779999999999845e-04 7.433812999999999836e-04 7.438841999999999547e-04 7.438841999999999547e-04 7.433812999999999836e-04 7.438841999999999547e-04 7.438841999999999547e-04 7.433812999999999836e-04
7.812500000000000000e+00 5.057545999999999570e-04 5.057545999999999570e-04 5.064400999999999625e-04 5.064400999999999625e-04 5.060972000000000170e-04 5.060972000000000170e-04 5.064400999999999625e-04 5.060972000000000170e-04 5.057545999999999570e-04 5.060972000000000170e-04 5.064400999999999625e-04 5.064400999999999625e-04 5.060972000000000170e-04 5.064400999999999625e-04 5.064400999999999625e-04 5.057545999999999570e-04
1.562500000000000000e+01 1.463451999999999960e-04 1.463451999999999960e-04 1.464442000000000098e-04 1.465434999999999904e-04 1.464442000000000098e-04 1.464442000000000098e-04 1.465434999999999904e-04 1.464442000000000098e-04 1.463451999999999960e-04 1.464442000000000098e-04 1.465434999999999904e-04 1.464442000000000098e-04 1.464442000000000098e-04 1.465434999999999904e-04 1.464442000000000098e-04 1.463451999999999960e-04
2.343750000000000000e+01 1.209677999999999940e-05 1.209677999999999940e-05 1.210498000000000044e-05 1.211317999999999979e-05 1.210498000000000044e-05 1.209677999999999940e-05 1.210498000000000044e-05 1.208859999999999976e-05 1.209677999999999940e-05 1.211317999999999979e-05 1.210498000000000044e-05 1.211317999999999979e-05 1.209677999999999940e-05 1.211317999999999979e-05 1.212137000000000013e-05 1.211317999999999979e-05
3.125000000000000000e+01 1.120834999999999991e-07 8.880030000000000405e-08 1.565903999999999964e-07 9.043814999999999380e-08 9.598899000000000355e-08 9.949520999999999933e-08 1.714579999999999991e-07 3.629791000000000028e-07 1.187214999999999954e-07 1.215678000000000094e-07 1.560613000000000132e-07 1.309651999999999927e-07 8.736932000000000244e-08 9.835683000000000393e-08 2.552788999999999738e-07 4.889116000000000354e-07
3.906250000000000000e+01 1.201769000000000125e-07 1.143828000000000017e-07 1.364859999999999954e-07 9.983250000000000407e-08 1.174426999999999985e-07 1.242298000000000104e-07 1.939370999999999903e-07 5.192709000000000523e-07 1.199331000000000114e-07 1.280721000000000024e-07 1.343775999999999922e-07 1.372271999999999994e-07 1.009880000000000041e-07 1.447651000000000050e-07 2.184744999999999887e-07 4.432042999999999792e-07
4.687500000000000000e+01 3.159489000000000003e-07 3.482965000000000245e-07 3.691738999999999756e-07 4.486374000000000174e-07 5.957595000000000217e-07 3.396816000000000153e-07 4.275858999999999828e-07 6.030628000000000471e-07 2.844793000000000187e-07 3.624879000000000175e-07 4.167278000000000134e-07 4.562942000000000070e-07 3.046085999999999765e-07 5.016508000000000387e-07 5.790607000000000495e-07 6.310426999999999653e-07
5.468750000000000000e+01 7.736512000000000078e-07 8.609801999999999555e-07 8.972752000000000036e-07 1.137146999999999906e-06 1.502914000000000007e-06 7.831353000000000073e-07 9.844645999999999730e-07 9.646747999999999105e-07 7.022744999999999666e-07 9.015365000000000207e-07 1.065602000000000068e-06 1.155772000000000087e-06 7.433624000000000311e-07 1.231702000000000053e-06 1.420803999999999916e-06 1.360567000000000089e-06
6.250000000000000000e+01 8.768603000000000078e-07 9.918222000000000362e-07 1.023884000000000038e-06 1.309071999999999958e-06 1.724292999999999967e-06 8.744894000000000379e-07 1.121856000000000063e-06 1.100793999999999951e-06 8.040844999999999498e-07 1.032233999999999924e-06 1.229203999999999921e-06 1.329611000000000033e-06 8.436727000000000370e-07 1.405499999999999926e-06 1.640049000000000050e-06 1.584397999999999971e-06
7.031250000000000000e+01 4.600158000000000236e-07 5.335227999999999684e-07 5.474244000000000404e-07 7.003752999999999730e-07 9.132064999999999657e-07 4.647104000000000053e-07 5.985891000000000327e-07 6.900227000000000342e-07 4.255647000000000096e-07 5.492802000000000430e-07 6.558664000000000263e-07 7.123283000000000007e-07 4.495494999999999850e-07 7.408508000000000101e-07 8.912220000000000113e-07 9.064320999999999921e-07
7.812500000000000000e+01 1.143055000000000040e-07 1.478350000000000000e-07 1.536503999999999979e-07 1.788069000000000022e-07 2.090703000000000083e-07 1.674436000000000052e-07 1.868497000000000059e-07 4.869300999999999723e-07 1.096076000000000027e-07 1.480352999999999915e-07 1.581884000000000085e-07 1.893964999999999979e-07 1.470365999999999999e-07 1.812440000000000048e-07 2.990921000000000078e-07 3.923634999999999916e-07
8.593750000000000000e+01 9.618411999999999479e-08 9.342485000000000293e-08 9.566467999999999395e-08 8.377849000000000152e-08 9.463415000000000040e-08 1.438859000000000033e-07 1.842124999999999960e-07 4.322420000000000135e-07 7.882698999999999850e-08 1.172044000000000036e-07 9.736322000000000037e-08 1.052451000000000058e-07 9.683741000000000051e-08 1.214032999999999950e-07 2.369613000000000031e-07 3.790493999999999902e-07
9.375000000000000000e+01 1.241457000000000024e-07 1.018804999999999970e-07 1.207476999999999874e-07 6.074277000000000282e-08 7.416809999999999827e-08 1.363936999999999940e-07 2.112038999999999977e-07 3.308315999999999857e-07 8.976725000000000597e-08 1.261790000000000077e-07 9.317224000000000581e-08 9.229344999999999586e-08 9.605402000000000079e-08 1.354734999999999988e-07 1.902960999999999910e-07 3.585832999999999787e-07
1.015625000000000000e+02 1.192853999999999942e-07 8.976725000000000597e-08 1.192046999999999980e-07 6.741657000000000266e-08 7.502650999999999676e-08 1.272943000000000045e-07 2.090703000000000083e-07 3.385340000000000058e-07 1.074768999999999981e-07 1.235589000000000093e-07 9.229344999999999586e-08 9.644489999999999562e-08 1.175221999999999960e-07 1.338330000000000047e-07 1.519953000000000084e-07 3.129689000000000093e-07
1.093750000000000000e+02 1.178408000000000053e-07 1.079142999999999991e-07 2.051450000000000016e-07 1.998003000000000054e-07 2.073789000000000015e-07 1.967136000000000020e-07 2.097789999999999887e-07 3.480607999999999981e-07 9.644489999999999562e-08 1.495460000000000078e-07 2.183265999999999984e-07 2.266080000000000132e-07 2.336168000000000091e-07 2.426423999999999784e-07 2.089287999999999935e-07 3.731938999999999812e-07
1.171875000000000000e+02 1.700708999999999959e-07 1.559556999999999941e-07 3.816240000000000032e-07 3.855184999999999855e-07 3.998710000000000209e-07 3.272678999999999973e-07 2.982832000000000091e-07 3.261621999999999902e-07 7.341884000000000576e-08 2.073789000000000015e-07 3.669315999999999979e-07 4.325348000000000172e-07 4.387269999999999819e-07 4.474243999999999920e-07 2.899225000000000075e-07 4.672336000000000182e-07
1.250000000000000000e+02 1.620905999999999969e-07 1.518925000000000083e-07 3.552011000000000240e-07 3.549607999999999871e-07 3.664352999999999884e-07 2.968732999999999906e-07 2.793273000000000001e-07 3.193893000000000051e-07 8.220558999999999674e-08 1.883736999999999870e-07 3.123339000000000040e-07 4.136364000000000073e-07 4.147578000000000030e-07 4.342948999999999934e-07 2.682099999999999909e-07 3.782804999999999839e-07
1.328125000000000000e+02 1.238099999999999949e-07 1.164924999999999958e-07 1.772402999999999940e-07 1.607792999999999897e-07 1.630810000000000029e-07 1.622003000000000128e-07 1.715740999999999905e-07 3.351140999999999845e-07 9.849009999999999596e-08 9.534145999999999431e-08 1.375991999999999977e-07 2.162674000000000086e-07 1.984524000000000043e-07 2.358413000000000037e-07 1.778411000000000029e-07 1.838387999999999984e-07
1.406250000000000000e+02 1.016738000000000035e-07 9.198161999999999405e-08 1.319440000000000068e-07 8.159576999999999770e-08 7.030610999999999639e-08 1.252430000000000052e-07 1.295543999999999918e-07 3.878744000000000179e-07 9.279462000000000272e-08 5.319558000000000047e-08 9.062200000000000242e-08 1.164136999999999964e-07 9.223100000000000049e-08 1.636339999999999947e-07 1.584028000000000081e-07 1.541714000000000063e-07
1.484375000000000000e+02 6.655507000000000517e-08 8.898080999999999354e-08 1.145378000000000054e-07 8.429045000000000023e-08 7.824222999999999400e-08 9.062200000000000242e-08 1.346507000000000028e-07 3.805920999999999898e-07 9.862349999999999635e-08 5.653707000000000110e-08 7.792508000000000363e-08 9.292031000000000046e-08 7.882698999999999850e-08 1.505616999999999922e-07 1.452559999999999873e-07 2.540720999999999924e-07
1.562500000000000000e+02 7.574085999999999812e-08 8.719207000000000660e-08 9.099080999999999631e-08 9.996776999999999837e-08 1.152376999999999996e-07 9.463415000000000040e-08 1.635233000000000042e-07 3.233046000000000004e-07 9.086769000000000388e-08 7.872032999999999879e-08 6.815069999999999628e-08 1.099791000000000004e-07 9.266906000000000011e-08 9.508363000000000080e-08 1.163350000000000024e-07 3.982501999999999936e-07
1.640625000000000000e+02 1.745023000000000127e-07 2.300077999999999931e-07 2.439598999999999768e-07 3.114893999999999861e-07 3.438457000000000175e-07 3.619976000000000148e-07 4.221218999999999810e-07 4.637676000000000056e-07 1.819815999999999995e-07 2.180312000000000128e-07 2.806540000000000195e-07 3.215585999999999794e-07 3.724368000000000041e-07 3.044025000000000154e-07 3.679264000000000037e-07 5.105577000000000084e-07
1.718750000000000000e+02 5.164666000000000198e-07 8.084504999999999772e-07 8.505535000000000465e-07 1.102285000000000027e-06 1.195558999999999966e-06 1.240067999999999957e-06 1.350473999999999947e-06 9.614150999999999492e-07 5.338842999999999945e-07 6.872260999999999812e-07 9.699128000000000796e-07 1.069938999999999930e-06 1.309071999999999958e-06 1.085992000000000054e-06 1.273241000000000012e-06 1.121856000000000063e-06
1.796875000000000000e+02 7.710369999999999711e-07 1.235877999999999918e-06 1.311732999999999931e-06 1.691919999999999972e-06 1.832604999999999965e-06 1.896973999999999924e-06 2.049153999999999795e-06 1.333217000000000046e-06 8.002834000000000152e-07 1.022497999999999896e-06 1.485718999999999912e-06 1.609258000000000102e-06 2.005245000000000060e-06 1.662404000000000067e-06 1.941138999999999949e-06 1.661277999999999902e-06
1.875000000000000000e+02 5.440994999999999945e-07 8.738977000000000313e-07 9.440036999999999578e-07 1.202864000000000017e-06 1.299360999999999984e-06 1.351389000000000005e-06 1.460787999999999938e-06 9.319404999999999798e-07 5.739873999999999587e-07 7.128109000000000238e-07 1.065602000000000068e-06 1.123376000000000093e-06 1.423693000000000042e-06 1.178684000000000021e-06 1.382851000000000052e-06 1.193940999999999984e-06
1.953125000000000000e+02 1.774803999999999936e-07 2.768799999999999753e-07 3.148812999999999756e-07 3.762376000000000152e-07 3.993300000000000163e-07 4.408107999999999783e-07 4.723213999999999799e-07 4.504632999999999782e-07 1.998003000000000054e-07 2.229563999999999966e-07 3.499506999999999786e-07 3.342077999999999865e-07 4.444060999999999814e-07 3.834365000000000070e-07 4.417068999999999806e-07 4.529092999999999989e-07
2.031250000000000000e+02 7.594625000000000417e-08 1.170458000000000038e-07 9.703426999999999397e-08 1.162562999999999953e-07 6.954878000000000558e-08 1.768807000000000044e-07 1.685809000000000005e-07 4.284551000000000260e-07 8.988888000000000651e-08 9.393213000000000534e-08 9.521245999999999362e-08 8.440462000000000502e-08 1.043936999999999986e-07 1.636339999999999947e-07 1.120834999999999991e-07 2.592843000000000105e-07
2.109375000000000000e+02 7.898719000000000546e-08 1.118560999999999980e-07 1.059598999999999984e-07 1.025725000000000008e-07 6.847438999999999354e-08 1.495460000000000078e-07 1.327502000000000051e-07 3.647030999999999989e-07 8.000965000000000070e-08 1.131507000000000022e-07 1.029899999999999978e-07 8.880030000000000405e-08 1.184005000000000020e-07 1.268642000000000012e-07 1.098304000000000065e-07 2.374429999999999908e-07
2.187500000000000000e+02 8.613614999999999935e-08 9.736322000000000037e-08 1.215678000000000094e-07 7.724235999999999340e-08 7.517900000000000105e-08 1.092371999999999983e-07 1.150038999999999966e-07 3.535220999999999995e-07 9.450615000000000084e-08 1.013989000000000015e-07 1.131507000000000022e-07 7.064003000000000551e-08 1.053163999999999967e-07 1.055305000000000065e-07 1.330201000000000014e-07 2.532136000000000116e-07
2.265625000000000000e+02 9.476237000000000392e-08 1.010563000000000047e-07 1.245666000000000111e-07 1.160203999999999978e-07 1.058166000000000054e-07 1.039706000000000032e-07 1.579744000000000041e-07 4.462145999999999807e-07 8.503544000000000140e-08 1.008512999999999973e-07 1.001708999999999987e-07 1.108011000000000061e-07 1.146929999999999934e-07 1.272943000000000045e-07 1.924984999999999949e-07 2.592843000000000105e-07
2.343750000000000000e+02 8.946396000000000008e-08 1.332905000000000116e-07 1.936748000000000079e-07 2.658601000000000183e-07 2.484596000000000208e-07 1.860923999999999915e-07 2.806540000000000195e-07 4.426048000000000009e-07 8.281996999999999354e-08 1.483361999999999965e-07 1.732077999999999875e-07 2.628182999999999944e-07 2.384093999999999961e-07 1.895246999999999951e-07 2.554517000000000004e-07 2.871880000000000170e-07
2.421875000000000000e+02 8.154053000000000442e-08 1.419510999999999905e-07 2.267614999999999888e-07 3.172345999999999997e-07 3.009196999999999943e-07 2.228055000000000028e-07 3.091787000000000155e-07 3.466499999999999972e-07 9.756114000000000086e-08 1.635233000000000042e-07 2.073789000000000015e-07 3.241811999999999939e-07 2.842867999999999990e-07 1.956513000000000124e-07 2.640666000000000096e-07 3.360226000000000221e-07
2.500000000000000000e+02 1.078412999999999957e-07 8.976725000000000597e-08 1.388154000000000110e-07 1.892683999999999930e-07 1.811213999999999929e-07 1.853381000000000071e-07 2.055619999999999980e-07 3.559231999999999879e-07 9.631444000000000598e-08 1.112519999999999959e-07 1.317654000000000107e-07 2.011571999999999902e-07 1.822281000000000011e-07 1.442759999999999877e-07 1.965806000000000100e-07 3.699242000000000085e-07
2.578125000000000000e+02 1.378788999999999946e-07 7.092753000000000064e-08 7.102362999999999579e-08 1.053877000000000008e-07 7.599766000000000079e-08 2.029351999999999946e-07 1.503580999999999943e-07 3.920980000000000214e-07 1.060317000000000031e-07 1.100536000000000055e-07 7.302234000000000615e-08 8.946396000000000008e-08 1.213211999999999892e-07 1.246509999999999957e-07 1.616523000000000002e-07 4.047730000000000207e-07
2.656250000000000000e+02 1.153156999999999954e-07 7.512814000000000109e-08 8.796274000000000141e-08 9.690297000000000126e-08 5.623174000000000004e-08 1.778411000000000029e-07 1.289419999999999909e-07 4.150385999999999932e-07 9.553523000000000201e-08 1.346507000000000028e-07 6.954878000000000558e-08 7.492500000000000421e-08 1.363936999999999940e-07 1.016738000000000035e-07 1.121594000000000004e-07 4.726411999999999879e-07
2.734375000000000000e+02 7.936235000000000523e-08 8.011801999999999627e-08 1.063191999999999982e-07 1.048894999999999944e-07 6.597198999999999357e-08 1.350158000000000118e-07 1.394746999999999936e-07 3.709272999999999998e-07 7.861385000000000352e-08 1.329301000000000052e-07 7.457081999999999541e-08 5.540055000000000304e-08 1.172044000000000036e-07 1.216500999999999995e-07 7.356808999999999633e-08 4.414079999999999779e-07
2.812500000000000000e+02 6.482107999999999429e-08 1.032691999999999941e-07 8.497790999999999943e-08 1.003066999999999965e-07 9.495501000000000213e-08 1.576539999999999901e-07 1.433026999999999932e-07 3.576137000000000122e-07 9.909191999999999916e-08 1.096076000000000027e-07 1.041113999999999935e-07 6.624046000000000392e-08 1.067518999999999965e-07 1.582954999999999896e-07 1.143055000000000040e-07 3.213411000000000107e-07
2.890625000000000000e+02 7.111982999999999635e-08 1.383464000000000086e-07 2.104903000000000038e-07 2.518461000000000094e-07 2.899225000000000075e-07 2.400287000000000084e-07 2.464495000000000258e-07 4.252767999999999929e-07 1.348332000000000112e-07 8.910134000000000077e-08 2.601632999999999749e-07 2.644244000000000077e-07 2.205546000000000101e-07 3.178795000000000242e-07 2.940731999999999998e-07 3.303841000000000209e-07
2.968750000000000000e+02 6.898614999999999467e-08 1.852127000000000025e-07 4.507682999999999800e-07 5.088324999999999474e-07 5.877484999999999640e-07 3.971734000000000008e-07 4.221218999999999810e-07 4.390242000000000118e-07 1.868497000000000059e-07 1.078412999999999957e-07 4.996173999999999618e-07 5.342456999999999754e-07 4.069707999999999876e-07 6.204537000000000020e-07 5.697293999999999479e-07 5.115952999999999992e-07
3.046875000000000000e+02 5.506408000000000162e-08 1.697259000000000018e-07 4.447069999999999864e-07 4.810331999999999746e-07 5.541352000000000160e-07 3.742056999999999797e-07 3.865638000000000088e-07 4.172921999999999864e-07 1.985867000000000004e-07 9.241850000000000134e-08 4.707256000000000074e-07 5.050577999999999580e-07 3.767472999999999817e-07 5.929431999999999755e-07 5.393326999999999998e-07 5.356942000000000430e-07
3.125000000000000000e+02 6.442737000000000393e-08 1.132273000000000017e-07 2.123506999999999905e-07 2.155366000000000111e-07 2.384093999999999961e-07 1.969801999999999919e-07 2.162674000000000086e-07 3.706762000000000142e-07 1.572277000000000070e-07 7.568961999999999613e-08 2.116332000000000107e-07 2.364807000000000087e-07 1.657521000000000063e-07 2.751983999999999955e-07 2.644244000000000077e-07 3.950285000000000224e-07
3.203125000000000000e+02 1.112519999999999959e-07 1.047475999999999976e-07 8.159576999999999770e-08 8.497790999999999943e-08 6.805849000000000369e-08 1.377855999999999920e-07 2.034853999999999938e-07 3.684248999999999998e-07 9.355142999999999982e-08 8.922205999999999578e-08 7.824222999999999400e-08 1.010563000000000047e-07 8.006380999999999383e-08 1.345595999999999869e-07 1.760445999999999907e-07 3.990597999999999905e-07
3.281250000000000000e+02 1.249888999999999897e-07 1.055305000000000065e-07 7.877361999999999913e-08 8.372180999999999919e-08 7.155444000000000132e-08 1.663139999999999896e-07 1.821047999999999910e-07 3.744590000000000049e-07 6.399271999999999944e-08 9.329848000000000020e-08 8.451897999999999758e-08 7.528086000000000591e-08 8.631125000000000467e-08 1.558501999999999935e-07 1.414714999999999973e-07 4.399164999999999939e-07
3.359375000000000000e+02 8.377849000000000152e-08 9.822378999999999919e-08 1.021567000000000031e-07 7.030610999999999639e-08 9.450615000000000084e-08 1.801432000000000113e-07 1.075497000000000038e-07 3.299371000000000170e-07 8.088087999999999626e-08 1.117803999999999942e-07 8.451897999999999758e-08 6.824300999999999428e-08 7.073574999999999864e-08 1.391916999999999903e-07 1.006466999999999982e-07 3.326278999999999870e-07
3.437500000000000000e+02 4.140997999999999848e-08 9.425061000000000278e-08 1.024336999999999996e-07 6.490888000000000385e-08 1.036894000000000047e-07 1.355653000000000129e-07 9.476237000000000392e-08 3.403721000000000174e-07 9.547059999999999993e-08 1.120077000000000031e-07 7.351829000000000338e-08 7.687725999999999763e-08 9.605402000000000079e-08 1.215678000000000094e-07 8.503544000000000140e-08 3.303841000000000209e-07
3.515625000000000000e+02 7.292353999999999735e-08 1.121594000000000004e-07 9.962996999999999650e-08 1.119318000000000018e-07 1.481355000000000098e-07 1.013989000000000015e-07 1.269501000000000007e-07 3.257209000000000166e-07 8.725113999999999655e-08 8.055305000000000278e-08 1.151597000000000038e-07 1.287676000000000102e-07 1.735599000000000082e-07 1.237263000000000086e-07 1.128448000000000047e-07 4.077980999999999755e-07
3.593750000000000000e+02 1.107261000000000004e-07 1.401370999999999982e-07 1.318547000000000087e-07 1.706474999999999933e-07 2.252317000000000117e-07 1.459459000000000099e-07 1.698408000000000077e-07 2.844793000000000187e-07 8.360851999999999698e-08 7.482364999999999649e-08 1.772402999999999940e-07 1.867233000000000002e-07 2.344088000000000072e-07 1.480352999999999915e-07 1.466389999999999938e-07 3.480607999999999981e-07
3.671875000000000000e+02 1.091632999999999992e-07 1.258378999999999995e-07 1.106512000000000002e-07 1.406122999999999918e-07 1.786858000000000051e-07 1.697259000000000018e-07 1.607792999999999897e-07 3.039906000000000169e-07 8.242846999999999960e-08 8.006380999999999383e-08 1.622003000000000128e-07 1.501545999999999885e-07 1.660889999999999992e-07 1.320333000000000048e-07 1.330201000000000014e-07 2.457831999999999823e-07
3.750000000000000000e+02 1.102773000000000051e-07 1.010563000000000047e-07 7.292353999999999735e-08 8.400562999999999914e-08 8.596144000000000585e-08 1.428184999999999894e-07 1.434969000000000122e-07 3.159489000000000003e-07 9.463415000000000040e-08 8.988888000000000651e-08 1.127684000000000028e-07 9.304621000000000557e-08 6.477719999999999588e-08 9.437826999999999983e-08 1.096076000000000027e-07 2.229563999999999966e-07
